BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav BAC009S0012W0137 1.5873 118.358 m BAC009S0052W0186 1.5873 118.357 m
BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav BAC009S0019W0426 2.1978 134.219 m BAC009S0733W0302 2.1978 134.22 m
BAC009S0036W0376_BAC009S0036W0336_03_34_nspkrs_1.wav BAC009S0036W0376 3.31325 111.238 m BAC009S0036W0336 1.02459 112.977 m
BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav BAC009S0037W0398 3.27869 137.475 m BAC009S0037W0309 0.787402 134.12 m
BAC009S0038W0122_BAC009S0718W0357_03_53_nspkrs_2.wav BAC009S0038W0122 1.7094 116.869 m BAC009S0718W0357 1.7094 116.871 m
BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav BAC009S0039W0369 2.72109 125.923 m BAC009S0058W0344 2.72109 125.923 m
BAC009S0039W0451_BAC009S0039W0210_04_62_nspkrs_1.wav BAC009S0039W0451 3.26087 110.328 m BAC009S0039W0210 1.37931 268.798 m
BAC009S0043W0165_BAC009S0043W0142_02_66_nspkrs_1.wav BAC009S0043W0165 2.27273 354.004 m BAC009S0043W0142 1.66667 88.8343 m
BAC009S0046W0243_BAC009S0102W0212_03_56_nspkrs_2.wav BAC009S0046W0243 1.69492 104.67 m BAC009S0102W0212 1.69492 104.67 m
BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav BAC009S0049W0316 3.10559 282.731 m BAC009S0049W0136 1.81159 107.912 m
BAC009S0050W0290_BAC009S0078W0244_04_21_nspkrs_2.wav BAC009S0050W0290 2.38663 151.231 m BAC009S0078W0244 2.38663 151.232 m
BAC009S0050W0308_BAC009S0050W0275_04_85_nspkrs_1.wav BAC009S0050W0308 1.24224 236.13 m BAC009S0050W0275 3.19489 118.235 m
BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav BAC009S0052W0186 1.5873 118.357 m BAC009S0084W0412 1.5873 118.356 m
BAC009S0059W0167_BAC009S0117W0410_03_10_nspkrs_2.wav BAC009S0059W0167 2.27273 116.239 m BAC009S0117W0410 2.27273 116.24 m
BAC009S0060W0354_BAC009S0714W0158_03_64_nspkrs_2.wav BAC009S0060W0354 2.20994 123.216 m BAC009S0714W0158 2.20994 123.212 m
BAC009S0064W0121_BAC009S0108W0160_03_62_nspkrs_2.wav BAC009S0064W0121 2.5 114.917 m BAC009S0108W0160 2.5 114.915 m
BAC009S0064W0353_BAC009S0064W0267_03_02_nspkrs_1.wav BAC009S0064W0353 1 243.329 m BAC009S0064W0267 2.93454 113.995 m
BAC009S0065W0350_BAC009S0065W0123_03_54_nspkrs_1.wav BAC009S0065W0350 3.125 98.452 m BAC009S0065W0123 1.28617 229.415 m
BAC009S0067W0365_BAC009S0067W0250_02_77_nspkrs_1.wav BAC009S0067W0365 1.45455 84.5389 m BAC009S0067W0250 2.26537 285.545 m
BAC009S0068W0324_BAC009S0906W0357_04_27_nspkrs_2.wav BAC009S0068W0324 2.11268 108.296 m BAC009S0906W0357 2.11268 108.299 m
BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav BAC009S0070W0447 2.27273 153.383 m BAC009S0083W0159 2.27273 153.382 m
BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav BAC009S0071W0167 1.96078 132.81 m BAC009S0083W0402 1.96078 132.81 m
BAC009S0071W0461_BAC009S0071W0413_03_17_nspkrs_1.wav BAC009S0071W0461 3.80952 140.802 m BAC009S0071W0413 1.11111 200.543 m
BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav BAC009S0072W0368 2.47934 117.389 m BAC009S0121W0189 2.47934 117.389 m
BAC009S0072W0461_BAC009S0072W0126_04_38_nspkrs_1.wav BAC009S0072W0461 3.66972 100.606 m BAC009S0072W0126 1.14943 109.668 m
BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav BAC009S0076W0478 1.79856 149.121 m BAC009S0252W0422 1.79856 149.123 m
BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav BAC009S0083W0424 1.92837 304.062 m BAC009S0083W0264 2.16049 113.236 m
BAC009S0085W0438_BAC009S0119W0152_03_70_nspkrs_2.wav BAC009S0085W0438 1.3587 153.5 m BAC009S0119W0152 1.3587 153.5 m
