13,./playback/STIMULI/chineese/wavFilesTest/BAC009S0039W0451_BAC009S0039W0210_04_62_nspkrs_1.wav,1,1,TRAIN, 0.00,8.052,8.133
94,./playback/STIMULI/chineese/wavFilesTest/BAC009S0703W0422_BAC009S0703W0208_03_52_nspkrs_1.wav,1,1,TRAIN, 0.00,8.475,8.545
6,./playback/STIMULI/chineese/wavFilesTest/BAC009S0024W0461_BAC009S0024W0342_03_09_nspkrs_1.wav,1,1,TRAIN, 0.00,5.953,6.015
38,./playback/STIMULI/chineese/wavFilesTest/BAC009S0090W0373_BAC009S0090W0327_03_45_nspkrs_1.wav,1,1,TRAIN, 0.00,8.222,8.284
30,./playback/STIMULI/chineese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TRAIN, 0.00,7.725,7.786
24,./playback/STIMULI/chineese/wavFilesTest/BAC009S0065W0350_BAC009S0065W0123_03_54_nspkrs_1.wav,1,1,TRAIN, 0.00,6.973,7.036
52,./playback/STIMULI/chineese/wavFilesTest/BAC009S0130W0243_BAC009S0230W0296_02_78_nspkrs_2.wav,2,2,TEST, 0.00,6.048,6.128
28,./playback/STIMULI/chineese/wavFilesTest/BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav,2,2,TEST, 0.00,8.225,8.291
19,./playback/STIMULI/chineese/wavFilesTest/BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav,2,2,TEST, 0.00,6.720,6.788
48,./playback/STIMULI/chineese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,2,TEST, 0.00,7.976,8.039
41,./playback/STIMULI/chineese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST, 0.00,6.470,6.533
84,./playback/STIMULI/chineese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav,2,1,TEST, 0.00,10.236,10.300
64,./playback/STIMULI/chineese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav,2,2,TEST, 0.00,8.484,8.546
47,./playback/STIMULI/chineese/wavFilesTest/BAC009S0120W0135_BAC009S0252W0194_04_06_nspkrs_2.wav,2,2,TEST, 0.00,8.470,8.532
100,./playback/STIMULI/chineese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav,1,1,TEST, 0.00,6.458,6.523
82,./playback/STIMULI/chineese/wavFilesTest/BAC009S0339W0421_BAC009S0339W0196_03_63_nspkrs_1.wav,1,2,TEST, 0.00,7.962,8.026
50,./playback/STIMULI/chineese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav,2,2,TEST, 0.00,7.479,7.553
11,./playback/STIMULI/chineese/wavFilesTest/BAC009S0038W0122_BAC009S0718W0357_03_53_nspkrs_2.wav,2,2,TEST, 0.00,7.517,7.577
4,./playback/STIMULI/chineese/wavFilesTest/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST, 0.00,7.975,8.040
60,./playback/STIMULI/chineese/wavFilesTest/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav,1,1,TEST, 0.00,6.718,6.782
71,./playback/STIMULI/chineese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST, 0.00,6.208,6.269
78,./playback/STIMULI/chineese/wavFilesTest/BAC009S0242W0494_BAC009S0242W0152_04_77_nspkrs_1.wav,1,2,TEST, 0.00,8.726,8.795
46,./playback/STIMULI/chineese/wavFilesTest/BAC009S0117W0303_BAC009S0123W0335_05_00_nspkrs_2.wav,2,1,TEST, 0.00,10.478,10.545
103,./playback/STIMULI/chineese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav,1,1,TEST, 0.00,6.466,6.528
44,./playback/STIMULI/chineese/wavFilesTest/BAC009S0110W0303_BAC009S0110W0230_03_54_nspkrs_1.wav,1,1,TEST, 0.00,7.470,7.533
104,./playback/STIMULI/chineese/wavFilesTest/BAC009S0901W0384_BAC009S0902W0364_03_81_nspkrs_2.wav,2,2,TEST, 0.00,7.977,8.043
12,./playback/STIMULI/chineese/wavFilesTest/BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav,2,2,TEST, 0.00,7.817,7.889
66,./playback/STIMULI/chineese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,1,TEST, 0.00,8.233,8.301
